Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Mg User Factor Slope,Mg User Factor Offset,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Al User Factor Slope,Al User Factor Offset,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,Si User Factor Slope,Si User Factor Offset,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,P User Factor Slope,P User Factor Offset,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,S User Factor Slope,S User Factor Offset,Cl Compound,Cl Compound Level,Cl Compound Error,Cl Concentration,Cl Error1s,Cl User Factor Slope,Cl User Factor Offset,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ca User Factor Slope,Ca User Factor Offset,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,Ti User Factor Slope,Ti User Factor Offset,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,V User Factor Slope,V User Factor Offset,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Cr User Factor Slope,Cr User Factor Offset,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Mn User Factor Slope,Mn User Factor Offset,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Fe User Factor Slope,Fe User Factor Offset,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Co User Factor Slope,Co User Factor Offset,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Ni User Factor Slope,Ni User Factor Offset,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Cu User Factor Slope,Cu User Factor Offset,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,Zn User Factor Slope,Zn User Factor Offset,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,As User Factor Slope,As User Factor Offset,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Se User Factor Slope,Se User Factor Offset,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Rb User Factor Slope,Rb User Factor Offset,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Sr User Factor Slope,Sr User Factor Offset,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Y User Factor Slope,Y User Factor Offset,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Zr User Factor Slope,Zr User Factor Offset,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Nb User Factor Slope,Nb User Factor Offset,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Mo User Factor Slope,Mo User Factor Offset,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Ag User Factor Slope,Ag User Factor Offset,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Cd User Factor Slope,Cd User Factor Offset,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sn User Factor Slope,Sn User Factor Offset,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Sb User Factor Slope,Sb User Factor Offset,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,Ba User Factor Slope,Ba User Factor Offset,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,La User Factor Slope,La User Factor Offset,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Ce User Factor Slope,Ce User Factor Offset,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Pr User Factor Slope,Pr User Factor Offset,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Nd User Factor Slope,Nd User Factor Offset,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,W User Factor Slope,W User Factor Offset,Au Compound,Au Compound Level,Au Compound Error,Au Concentration,Au Error1s,Au User Factor Slope,Au User Factor Offset,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Hg User Factor Slope,Hg User Factor Offset,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Pb User Factor Slope,Pb User Factor Offset,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Bi User Factor Slope,Bi User Factor Offset,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,Th User Factor Slope,Th User Factor Offset,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,U User Factor Slope,U User Factor Offset,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,LE User Factor Slope,LE User Factor Offset,info,Real Time 1,Real Time 2,Real Time 3,
820926,37,2024-04-22,14:32:50,Geochem(3-Beam),,37,No,,,PPM,,,,<LOD,31997,1.00000,0.00000,,,,60254,1010,1.00000,0.00000,,,,228264,1211,1.00000,0.00000,,,,3835,109,1.00000,0.00000,,,,1178,75,1.00000,0.00000,,,,<LOD,1081,1.00000,0.00000,,,,16005,122,1.00000,0.00000,,,,7067,344,1.00000,0.00000,,,,<LOD,349,1.00000,0.00000,,,,<LOD,208,1.00000,0.00000,,,,713,48,1.00000,0.00000,,,,35984,304,1.00000,0.00000,,,,<LOD,295,1.00000,0.00000,,,,58,11,1.00000,0.00000,,,,211,14,1.00000,0.00000,,,,154,10,1.00000,0.00000,,,,35,5,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,117,3,1.00000,0.00000,,,,213,4,1.00000,0.00000,,,,53,3,1.00000,0.00000,,,,550,7,1.00000,0.00000,,,,41,3,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,75,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,<LOD,113,1.00000,0.00000,,,,111,16,1.00000,0.00000,,,,<LOD,8084,1.00000,0.00000,,,,<LOD,8621,1.00000,0.00000,,,,<LOD,12718,1.00000,0.00000,,,,<LOD,26764,1.00000,0.00000,,,,<LOD,84,1.00000,0.00000,,,,<LOD,23,1.00000,0.00000,,,,<LOD,44,1.00000,0.00000,,,,74,6,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,54,9,1.00000,0.00000,,,,<LOD,26,1.00000,0.00000,,,,645030,1392,1.00000,0.00000,C_A2_2,10,20,20,
820926,38,2024-04-22,14:35:14,Geochem(3-Beam),,38,No,,,PPM,,,,<LOD,34906,1.00000,0.00000,,,,48464,924,1.00000,0.00000,,,,197429,1062,1.00000,0.00000,,,,3463,98,1.00000,0.00000,,,,1097,68,1.00000,0.00000,,,,<LOD,1175,1.00000,0.00000,,,,13700,103,1.00000,0.00000,,,,5469,297,1.00000,0.00000,,,,<LOD,331,1.00000,0.00000,,,,<LOD,181,1.00000,0.00000,,,,605,42,1.00000,0.00000,,,,25699,229,1.00000,0.00000,,,,<LOD,232,1.00000,0.00000,,,,45,9,1.00000,0.00000,,,,165,11,1.00000,0.00000,,,,100,8,1.00000,0.00000,,,,24,4,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,92,3,1.00000,0.00000,,,,213,4,1.00000,0.00000,,,,35,3,1.00000,0.00000,,,,550,7,1.00000,0.00000,,,,25,3,1.00000,0.00000,,,,<LOD,17,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,75,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,<LOD,114,1.00000,0.00000,,,,112,16,1.00000,0.00000,,,,<LOD,7250,1.00000,0.00000,,,,<LOD,7765,1.00000,0.00000,,,,<LOD,11488,1.00000,0.00000,,,,<LOD,24502,1.00000,0.00000,,,,55,16,1.00000,0.00000,,,,<LOD,21,1.00000,0.00000,,,,<LOD,40,1.00000,0.00000,,,,55,5,1.00000,0.00000,,,,<LOD,81,1.00000,0.00000,,,,47,8,1.00000,0.00000,,,,14,4,1.00000,0.00000,,,,702541,1250,1.00000,0.00000,C_B6_S,10,20,20,
820926,39,2024-04-22,18:14:57,Geochem(3-Beam),,39,No,,,PPM,,,,<LOD,36249,1.00000,0.00000,,,,45206,877,1.00000,0.00000,,,,174392,957,1.00000,0.00000,,,,3229,89,1.00000,0.00000,,,,711,58,1.00000,0.00000,,,,<LOD,1202,1.00000,0.00000,,,,11631,88,1.00000,0.00000,,,,5702,282,1.00000,0.00000,,,,<LOD,309,1.00000,0.00000,,,,<LOD,174,1.00000,0.00000,,,,498,37,1.00000,0.00000,,,,28043,233,1.00000,0.00000,,,,<LOD,235,1.00000,0.00000,,,,31,8,1.00000,0.00000,,,,137,10,1.00000,0.00000,,,,84,7,1.00000,0.00000,,,,24,4,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,97,3,1.00000,0.00000,,,,176,3,1.00000,0.00000,,,,47,3,1.00000,0.00000,,,,514,6,1.00000,0.00000,,,,30,3,1.00000,0.00000,,,,<LOD,16,1.00000,0.00000,,,,9,3,1.00000,0.00000,,,,<LOD,71,1.00000,0.00000,,,,<LOD,83,1.00000,0.00000,,,,<LOD,110,1.00000,0.00000,,,,94,17,1.00000,0.00000,,,,<LOD,6136,1.00000,0.00000,,,,114,33,1.00000,0.00000,,,,<LOD,9616,1.00000,0.00000,,,,<LOD,20555,1.00000,0.00000,,,,<LOD,67,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,<LOD,37,1.00000,0.00000,,,,77,5,1.00000,0.00000,,,,<LOD,74,1.00000,0.00000,,,,25,7,1.00000,0.00000,,,,<LOD,24,1.00000,0.00000,,,,729129,1163,1.00000,0.00000,C_A2_C,10,20,20,
820926,40,2024-04-22,18:19:32,Geochem(3-Beam),,40,No,,,PPM,,,,<LOD,35049,1.00000,0.00000,,,,45747,872,1.00000,0.00000,,,,177323,967,1.00000,0.00000,,,,2860,85,1.00000,0.00000,,,,800,57,1.00000,0.00000,,,,<LOD,1158,1.00000,0.00000,,,,11500,87,1.00000,0.00000,,,,6425,293,1.00000,0.00000,,,,<LOD,328,1.00000,0.00000,,,,<LOD,173,1.00000,0.00000,,,,635,40,1.00000,0.00000,,,,32011,255,1.00000,0.00000,,,,<LOD,252,1.00000,0.00000,,,,36,9,1.00000,0.00000,,,,154,10,1.00000,0.00000,,,,110,8,1.00000,0.00000,,,,21,4,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,97,3,1.00000,0.00000,,,,188,4,1.00000,0.00000,,,,38,3,1.00000,0.00000,,,,490,6,1.00000,0.00000,,,,28,3,1.00000,0.00000,,,,<LOD,15,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,70,1.00000,0.00000,,,,<LOD,82,1.00000,0.00000,,,,<LOD,110,1.00000,0.00000,,,,109,18,1.00000,0.00000,,,,<LOD,5986,1.00000,0.00000,,,,<LOD,6323,1.00000,0.00000,,,,<LOD,9577,1.00000,0.00000,,,,<LOD,20080,1.00000,0.00000,,,,<LOD,68,1.00000,0.00000,,,,<LOD,19,1.00000,0.00000,,,,<LOD,35,1.00000,0.00000,,,,81,5,1.00000,0.00000,,,,<LOD,73,1.00000,0.00000,,,,30,7,1.00000,0.00000,,,,<LOD,22,1.00000,0.00000,,,,721317,1168,1.00000,0.00000,C_B4_C,10,20,20,
820926,41,2024-04-22,18:24:43,Geochem(3-Beam),,41,No,,,PPM,,,,<LOD,112811,1.00000,0.00000,,,,34314,1862,1.00000,0.00000,,,,108009,1332,1.00000,0.00000,,,,5789,216,1.00000,0.00000,,,,2399,158,1.00000,0.00000,,,,<LOD,3663,1.00000,0.00000,,,,26136,309,1.00000,0.00000,,,,4911,476,1.00000,0.00000,,,,<LOD,543,1.00000,0.00000,,,,623,99,1.00000,0.00000,,,,651,74,1.00000,0.00000,,,,24519,380,1.00000,0.00000,,,,<LOD,364,1.00000,0.00000,,,,65,19,1.00000,0.00000,,,,2419,64,1.00000,0.00000,,,,409,24,1.00000,0.00000,,,,27,8,1.00000,0.00000,,,,<LOD,12,1.00000,0.00000,,,,20,3,1.00000,0.00000,,,,54,4,1.00000,0.00000,,,,23,4,1.00000,0.00000,,,,74,5,1.00000,0.00000,,,,25,5,1.00000,0.00000,,,,22,6,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,118,1.00000,0.00000,,,,<LOD,125,1.00000,0.00000,,,,<LOD,170,1.00000,0.00000,,,,<LOD,7052,1.00000,0.00000,,,,<LOD,12992,1.00000,0.00000,,,,<LOD,13829,1.00000,0.00000,,,,<LOD,20345,1.00000,0.00000,,,,<LOD,43141,1.00000,0.00000,,,,<LOD,153,1.00000,0.00000,,,,<LOD,34,1.00000,0.00000,,,,<LOD,80,1.00000,0.00000,,,,61,8,1.00000,0.00000,,,,<LOD,144,1.00000,0.00000,,,,89,14,1.00000,0.00000,,,,34,7,1.00000,0.00000,,,,789325,2069,1.00000,0.00000,A_B1_W,10,20,20,
820926,42,2024-04-22,18:31:43,Geochem(3-Beam),,42,No,,,PPM,,,,<LOD,84050,1.00000,0.00000,,,,27959,2107,1.00000,0.00000,,,,85421,1363,1.00000,0.00000,,,,7784,263,1.00000,0.00000,,,,2903,184,1.00000,0.00000,,,,2028,242,1.00000,0.00000,,,,41091,558,1.00000,0.00000,,,,61899,1506,1.00000,0.00000,,,,<LOD,1514,1.00000,0.00000,,,,965,156,1.00000,0.00000,,,,434,94,1.00000,0.00000,,,,17468,385,1.00000,0.00000,,,,<LOD,314,1.00000,0.00000,,,,<LOD,104,1.00000,0.00000,,,,1637,65,1.00000,0.00000,,,,384,29,1.00000,0.00000,,,,<LOD,31,1.00000,0.00000,,,,<LOD,17,1.00000,0.00000,,,,15,4,1.00000,0.00000,,,,57,5,1.00000,0.00000,,,,24,5,1.00000,0.00000,,,,31,6,1.00000,0.00000,,,,19,6,1.00000,0.00000,,,,<LOD,31,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,134,1.00000,0.00000,,,,<LOD,143,1.00000,0.00000,,,,<LOD,189,1.00000,0.00000,,,,<LOD,8588,1.00000,0.00000,,,,<LOD,15646,1.00000,0.00000,,,,<LOD,15513,1.00000,0.00000,,,,<LOD,24641,1.00000,0.00000,,,,<LOD,49653,1.00000,0.00000,,,,165,44,1.00000,0.00000,,,,<LOD,43,1.00000,0.00000,,,,<LOD,101,1.00000,0.00000,,,,32,10,1.00000,0.00000,,,,<LOD,163,1.00000,0.00000,,,,79,18,1.00000,0.00000,,,,<LOD,52,1.00000,0.00000,,,,749604,2535,1.00000,0.00000,B_B3_C,10,20,20,
820926,43,2024-04-22,18:35:34,Geochem(3-Beam),,43,No,,,PPM,,,,<LOD,84084,1.00000,0.00000,,,,12159,1216,1.00000,0.00000,,,,59579,732,1.00000,0.00000,,,,4097,132,1.00000,0.00000,,,,1765,95,1.00000,0.00000,,,,1232,123,1.00000,0.00000,,,,21822,205,1.00000,0.00000,,,,23589,630,1.00000,0.00000,,,,<LOD,679,1.00000,0.00000,,,,730,82,1.00000,0.00000,,,,460,53,1.00000,0.00000,,,,16381,231,1.00000,0.00000,,,,<LOD,231,1.00000,0.00000,,,,<LOD,54,1.00000,0.00000,,,,1108,33,1.00000,0.00000,,,,307,16,1.00000,0.00000,,,,14,5,1.00000,0.00000,,,,<LOD,9,1.00000,0.00000,,,,15,2,1.00000,0.00000,,,,59,3,1.00000,0.00000,,,,21,3,1.00000,0.00000,,,,46,4,1.00000,0.00000,,,,27,4,1.00000,0.00000,,,,13,4,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,88,1.00000,0.00000,,,,<LOD,95,1.00000,0.00000,,,,<LOD,130,1.00000,0.00000,,,,<LOD,5558,1.00000,0.00000,,,,<LOD,10220,1.00000,0.00000,,,,<LOD,10870,1.00000,0.00000,,,,<LOD,16575,1.00000,0.00000,,,,<LOD,33832,1.00000,0.00000,,,,<LOD,105,1.00000,0.00000,,,,<LOD,25,1.00000,0.00000,,,,<LOD,54,1.00000,0.00000,,,,35,5,1.00000,0.00000,,,,<LOD,108,1.00000,0.00000,,,,93,10,1.00000,0.00000,,,,21,5,1.00000,0.00000,,,,856427,1421,1.00000,0.00000,B_A3_C,10,20,20,
820926,44,2024-04-22,18:39:24,Geochem(3-Beam),,44,No,,,PPM,,,,<LOD,144769,1.00000,0.00000,,,,<LOD,17002,1.00000,0.00000,,,,44674,1062,1.00000,0.00000,,,,7035,288,1.00000,0.00000,,,,4669,226,1.00000,0.00000,,,,4044,286,1.00000,0.00000,,,,68023,946,1.00000,0.00000,,,,5267,641,1.00000,0.00000,,,,<LOD,725,1.00000,0.00000,,,,535,133,1.00000,0.00000,,,,1023,117,1.00000,0.00000,,,,19400,433,1.00000,0.00000,,,,<LOD,428,1.00000,0.00000,,,,<LOD,122,1.00000,0.00000,,,,992,53,1.00000,0.00000,,,,512,34,1.00000,0.00000,,,,<LOD,43,1.00000,0.00000,,,,<LOD,18,1.00000,0.00000,,,,13,4,1.00000,0.00000,,,,63,5,1.00000,0.00000,,,,24,5,1.00000,0.00000,,,,31,6,1.00000,0.00000,,,,24,6,1.00000,0.00000,,,,<LOD,38,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,164,1.00000,0.00000,,,,<LOD,176,1.00000,0.00000,,,,<LOD,237,1.00000,0.00000,,,,<LOD,10501,1.00000,0.00000,,,,<LOD,18507,1.00000,0.00000,,,,<LOD,20003,1.00000,0.00000,,,,<LOD,31133,1.00000,0.00000,,,,<LOD,63796,1.00000,0.00000,,,,<LOD,259,1.00000,0.00000,,,,<LOD,64,1.00000,0.00000,,,,<LOD,127,1.00000,0.00000,,,,35,10,1.00000,0.00000,,,,<LOD,199,1.00000,0.00000,,,,71,19,1.00000,0.00000,,,,<LOD,65,1.00000,0.00000,,,,843565,1528,1.00000,0.00000,A_A1_C,10,20,20,
820926,45,2024-04-22,18:42:20,Geochem(3-Beam),,45,No,,,PPM,,,,<LOD,34030,1.00000,0.00000,,,,45780,929,1.00000,0.00000,,,,207716,1113,1.00000,0.00000,,,,4994,113,1.00000,0.00000,,,,878,70,1.00000,0.00000,,,,<LOD,1135,1.00000,0.00000,,,,17136,124,1.00000,0.00000,,,,6334,328,1.00000,0.00000,,,,<LOD,346,1.00000,0.00000,,,,<LOD,178,1.00000,0.00000,,,,641,44,1.00000,0.00000,,,,25378,234,1.00000,0.00000,,,,<LOD,237,1.00000,0.00000,,,,52,10,1.00000,0.00000,,,,76,9,1.00000,0.00000,,,,92,8,1.00000,0.00000,,,,21,4,1.00000,0.00000,,,,<LOD,8,1.00000,0.00000,,,,102,3,1.00000,0.00000,,,,196,4,1.00000,0.00000,,,,49,3,1.00000,0.00000,,,,532,7,1.00000,0.00000,,,,32,3,1.00000,0.00000,,,,12,3,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,76,1.00000,0.00000,,,,<LOD,86,1.00000,0.00000,,,,<LOD,115,1.00000,0.00000,,,,97,15,1.00000,0.00000,,,,<LOD,7270,1.00000,0.00000,,,,<LOD,7962,1.00000,0.00000,,,,<LOD,11834,1.00000,0.00000,,,,<LOD,24816,1.00000,0.00000,,,,<LOD,74,1.00000,0.00000,,,,<LOD,22,1.00000,0.00000,,,,<LOD,39,1.00000,0.00000,,,,56,5,1.00000,0.00000,,,,<LOD,84,1.00000,0.00000,,,,54,8,1.00000,0.00000,,,,<LOD,26,1.00000,0.00000,,,,689769,1290,1.00000,0.00000,C_B1_S,10,20,20,
820926,46,2024-04-22,18:46:30,Geochem(3-Beam),,46,No,,,PPM,,,,<LOD,37782,1.00000,0.00000,,,,42560,1029,1.00000,0.00000,,,,228962,1338,1.00000,0.00000,,,,3605,120,1.00000,0.00000,,,,877,85,1.00000,0.00000,,,,<LOD,1250,1.00000,0.00000,,,,17101,141,1.00000,0.00000,,,,7187,378,1.00000,0.00000,,,,<LOD,440,1.00000,0.00000,,,,<LOD,221,1.00000,0.00000,,,,829,55,1.00000,0.00000,,,,38248,348,1.00000,0.00000,,,,<LOD,327,1.00000,0.00000,,,,51,12,1.00000,0.00000,,,,129,13,1.00000,0.00000,,,,146,11,1.00000,0.00000,,,,43,6,1.00000,0.00000,,,,<LOD,8,1.00000,0.00000,,,,118,4,1.00000,0.00000,,,,241,5,1.00000,0.00000,,,,54,4,1.00000,0.00000,,,,545,8,1.00000,0.00000,,,,35,3,1.00000,0.00000,,,,19,4,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,82,1.00000,0.00000,,,,<LOD,92,1.00000,0.00000,,,,<LOD,123,1.00000,0.00000,,,,81,15,1.00000,0.00000,,,,<LOD,8787,1.00000,0.00000,,,,<LOD,9366,1.00000,0.00000,,,,<LOD,13865,1.00000,0.00000,,,,<LOD,29106,1.00000,0.00000,,,,<LOD,95,1.00000,0.00000,,,,<LOD,26,1.00000,0.00000,,,,<LOD,50,1.00000,0.00000,,,,75,6,1.00000,0.00000,,,,<LOD,96,1.00000,0.00000,,,,74,10,1.00000,0.00000,,,,<LOD,28,1.00000,0.00000,,,,659020,1509,1.00000,0.00000,C_A5_S,10,20,20,
820926,47,2024-04-22,18:49:35,Geochem(3-Beam),,47,No,,,PPM,,,,<LOD,36020,1.00000,0.00000,,,,46152,929,1.00000,0.00000,,,,192613,1075,1.00000,0.00000,,,,3668,101,1.00000,0.00000,,,,1109,68,1.00000,0.00000,,,,<LOD,1203,1.00000,0.00000,,,,14204,108,1.00000,0.00000,,,,7050,325,1.00000,0.00000,,,,<LOD,377,1.00000,0.00000,,,,<LOD,199,1.00000,0.00000,,,,651,44,1.00000,0.00000,,,,31168,267,1.00000,0.00000,,,,<LOD,263,1.00000,0.00000,,,,35,9,1.00000,0.00000,,,,94,10,1.00000,0.00000,,,,112,8,1.00000,0.00000,,,,25,5,1.00000,0.00000,,,,<LOD,7,1.00000,0.00000,,,,104,3,1.00000,0.00000,,,,200,4,1.00000,0.00000,,,,40,3,1.00000,0.00000,,,,530,7,1.00000,0.00000,,,,34,3,1.00000,0.00000,,,,<LOD,17,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,74,1.00000,0.00000,,,,<LOD,85,1.00000,0.00000,,,,<LOD,114,1.00000,0.00000,,,,89,16,1.00000,0.00000,,,,<LOD,6926,1.00000,0.00000,,,,<LOD,7445,1.00000,0.00000,,,,<LOD,11224,1.00000,0.00000,,,,<LOD,22855,1.00000,0.00000,,,,64,17,1.00000,0.00000,,,,<LOD,22,1.00000,0.00000,,,,<LOD,42,1.00000,0.00000,,,,81,5,1.00000,0.00000,,,,<LOD,81,1.00000,0.00000,,,,43,8,1.00000,0.00000,,,,<LOD,25,1.00000,0.00000,,,,701934,1270,1.00000,0.00000,C_B3_S,10,20,20,
820926,48,2024-04-22,18:58:34,Geochem(3-Beam),,48,No,,,PPM,,,,<LOD,56704,1.00000,0.00000,,,,62914,2172,1.00000,0.00000,,,,296747,2892,1.00000,0.00000,,,,12788,385,1.00000,0.00000,,,,6965,284,1.00000,0.00000,,,,<LOD,1921,1.00000,0.00000,,,,105020,1165,1.00000,0.00000,,,,15255,1041,1.00000,0.00000,,,,<LOD,1130,1.00000,0.00000,,,,<LOD,589,1.00000,0.00000,,,,2082,170,1.00000,0.00000,,,,70224,1012,1.00000,0.00000,,,,<LOD,732,1.00000,0.00000,,,,<LOD,135,1.00000,0.00000,,,,3369,113,1.00000,0.00000,,,,869,51,1.00000,0.00000,,,,101,17,1.00000,0.00000,,,,<LOD,23,1.00000,0.00000,,,,67,7,1.00000,0.00000,,,,160,9,1.00000,0.00000,,,,37,7,1.00000,0.00000,,,,118,10,1.00000,0.00000,,,,38,8,1.00000,0.00000,,,,<LOD,37,1.00000,0.00000,,,,15,4,1.00000,0.00000,,,,<LOD,155,1.00000,0.00000,,,,<LOD,168,1.00000,0.00000,,,,<LOD,222,1.00000,0.00000,,,,<LOD,12232,1.00000,0.00000,,,,<LOD,21998,1.00000,0.00000,,,,<LOD,22693,1.00000,0.00000,,,,<LOD,32428,1.00000,0.00000,,,,<LOD,64349,1.00000,0.00000,,,,<LOD,256,1.00000,0.00000,,,,<LOD,62,1.00000,0.00000,,,,<LOD,126,1.00000,0.00000,,,,130,18,1.00000,0.00000,,,,<LOD,198,1.00000,0.00000,,,,112,25,1.00000,0.00000,,,,<LOD,65,1.00000,0.00000,,,,422990,3669,1.00000,0.00000,A_A3_C,10,20,20,
820926,49,2024-04-22,19:00:50,Geochem(3-Beam),,49,No,,,PPM,,,,<LOD,34660,1.00000,0.00000,,,,40644,847,1.00000,0.00000,,,,184572,982,1.00000,0.00000,,,,2805,86,1.00000,0.00000,,,,938,60,1.00000,0.00000,,,,<LOD,1171,1.00000,0.00000,,,,12365,91,1.00000,0.00000,,,,6803,294,1.00000,0.00000,,,,<LOD,313,1.00000,0.00000,,,,<LOD,174,1.00000,0.00000,,,,578,39,1.00000,0.00000,,,,26688,225,1.00000,0.00000,,,,139,46,1.00000,0.00000,,,,37,8,1.00000,0.00000,,,,99,9,1.00000,0.00000,,,,86,7,1.00000,0.00000,,,,14,4,1.00000,0.00000,,,,<LOD,6,1.00000,0.00000,,,,89,3,1.00000,0.00000,,,,191,4,1.00000,0.00000,,,,38,3,1.00000,0.00000,,,,543,6,1.00000,0.00000,,,,31,3,1.00000,0.00000,,,,<LOD,16,1.00000,0.00000,,,,<LOD,0,1.00000,0.00000,,,,<LOD,71,1.00000,0.00000,,,,<LOD,82,1.00000,0.00000,,,,<LOD,110,1.00000,0.00000,,,,112,17,1.00000,0.00000,,,,<LOD,6537,1.00000,0.00000,,,,<LOD,6873,1.00000,0.00000,,,,<LOD,10306,1.00000,0.00000,,,,<LOD,21490,1.00000,0.00000,,,,<LOD,71,1.00000,0.00000,,,,<LOD,20,1.00000,0.00000,,,,<LOD,36,1.00000,0.00000,,,,56,4,1.00000,0.00000,,,,<LOD,76,1.00000,0.00000,,,,43,7,1.00000,0.00000,,,,<LOD,23,1.00000,0.00000,,,,723129,1165,1.00000,0.00000,D_B1_S,10,20,20,
